"PassengerId","HomePlanet","CryoSleep","Cabin","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Name","Transported"
"8728_04","Earth","no","F/1798/P","PSO J318.5-22",38,"no",647,23,1,0,0,"Ginald Fulloydez","no"
"8728_05","Earth","yes","G/1416/P","55 Cancri e",18,"no",0,0,0,0,0,"Weslie Fulloydez","yes"
"8728_06","Earth","yes","G/1416/P","PSO J318.5-22",32,"no",0,0,0,0,0,"Kendy Fulloydez","no"
"8728_07","Earth","no",NA,"TRAPPIST-1e",44,"no",266,3,2,0,748,"Delley Fulloydez","no"
"8728_08","Earth","no","G/1416/P","TRAPPIST-1e",62,"no",0,592,164,0,0,"Franda Fulloydez","yes"
"8729_01","Europa","no","E/559/P","TRAPPIST-1e",66,"no",354,2639,0,1180,0,"Alhaino Rewmid","no"
"8729_02","Europa","no","E/559/P","TRAPPIST-1e",20,"no",NA,7759,18,4925,12685,"Charda Rewmid","no"
"8732_01","Earth","no","F/1691/S","TRAPPIST-1e",19,"no",193,251,0,165,0,"Lestie Jacostaffey","no"
"8733_01","Earth","no","G/1406/S","TRAPPIST-1e",NA,"no",22,226,0,0,633,"Leen Wolfernan","no"
"8734_01","Earth","no","G/1417/P","PSO J318.5-22",25,"no",NA,0,707,1,0,"Philia Johnshines","yes"
"8735_01","Earth","no","F/1799/P","TRAPPIST-1e",20,"no",227,0,1,0,707,"Glasey Ryanglasey","no"
"8736_01","Mars","yes","F/1800/P","TRAPPIST-1e",18,"no",0,0,0,0,0,"Meal Pota","yes"
"8736_02","Mars","no","F/1800/P","TRAPPIST-1e",20,"no",NA,2,289,976,0,"Tros Pota","yes"
"8741_01","Europa","yes","A/91/P","TRAPPIST-1e",14,"no",0,0,0,0,0,"Neutrak Alaring","yes"
"8741_02","Europa","no","A/91/P","55 Cancri e",49,"no",0,3853,0,245,178,"Grasath Alaring","yes"
"8741_03","Europa","no","A/91/P","TRAPPIST-1e",49,"no",4,44,1401,1043,0,"Hyaduma Stichseary","no"
"8743_01","Earth",NA,"F/1802/P","55 Cancri e",19,"no",179,16,246,280,0,"Isa Villenson","no"
"8744_01","Earth","no","E/570/S","TRAPPIST-1e",53,"no",1613,0,0,0,7,"Jilly Holton","no"
"8749_01","Mars","no","E/562/P","TRAPPIST-1e",31,"no",947,83,19,0,0,"Risps Cuche","no"
"8750_01","Earth","no","F/1804/P","TRAPPIST-1e",18,"no",24,753,0,0,0,"Eriey Carlsonney","no"
"8751_01","Earth","no","F/1694/S","TRAPPIST-1e",24,"no",0,0,124,4,471,"Byront Weavesend","no"
"8752_01","Mars","no","D/272/P","TRAPPIST-1e",35,"no",2758,0,1,0,0,"Koops Strad","no"
"8753_01","Earth","no","F/1805/P","TRAPPIST-1e",27,"no",0,0,0,545,89,"Lynnee Sellentry","no"
"8753_02","Earth","no","F/1805/P","TRAPPIST-1e",38,"no",22,9,40,732,0,"Garyan Sellentry","no"
"8753_03","Earth","no","F/1805/P","TRAPPIST-1e",23,"no",0,0,9,69,1157,"Min Sellentry","no"
"8754_01","Earth","no","G/1408/S","TRAPPIST-1e",22,"no",151,NA,613,6,0,"Camiet Popelazquez","no"
"8755_01","Europa","yes","D/265/S","55 Cancri e",38,"no",0,0,0,0,0,"Ionons Alvercal","yes"
"8757_01","Earth","no","G/1409/S","TRAPPIST-1e",28,"no",1,1484,210,0,5,"Vine Danielps","yes"
"8759_01","Mars","no","F/1695/S","TRAPPIST-1e",25,"no",520,0,139,0,77,"Tart Chate","no"
"8759_02","Mars","no","F/1695/S","TRAPPIST-1e",45,"no",74,0,0,1130,22,"Crios Chate","no"
"8760_01","Earth","no","F/1696/S",NA,22,"no",804,0,0,0,0,"Tance Alvasquez","no"
"8762_01","Earth","no","G/1410/S","TRAPPIST-1e",30,"no",32,180,497,0,99,"Benry Cardner","yes"
"8764_01","Mars","yes","F/1697/S","55 Cancri e",25,"no",0,0,0,0,0,"Zers Gene","yes"
"8766_01","Mars","yes","F/1807/P","TRAPPIST-1e",24,"no",0,0,0,0,0,"Fles Mine","yes"
"8769_01","Mars","no","F/1700/S","TRAPPIST-1e",44,"no",1,0,2080,11,0,"Chon Ches","yes"
"8770_01","Earth","no","F/1808/P","TRAPPIST-1e",6,"no",0,0,0,0,0,"Hughan Waderoachez","no"
"8770_02","Earth","yes","F/1808/P","TRAPPIST-1e",0,"no",0,0,0,0,0,"Walley Waderoachez","yes"
"8770_03","Earth","no",NA,"PSO J318.5-22",14,"no",476,14,0,328,8,"Sony Morgerson","no"
"8770_04","Earth","no","F/1808/P","TRAPPIST-1e",37,"no",0,0,11,1028,7,"Sandie Morgerson","no"
"8770_05","Earth","no","F/1808/P","TRAPPIST-1e",15,"no",0,912,82,5,0,"Millia Morgerson","no"
"8770_06","Earth","no","F/1808/P","TRAPPIST-1e",0,"no",0,0,0,0,0,"Nadie Waderoachez","yes"
"8770_07","Earth","no","F/1808/P","TRAPPIST-1e",17,"no",0,810,66,0,0,"Raque Waderoachez","yes"
"8771_01","Earth","no","G/1421/P","TRAPPIST-1e",58,"no",0,805,3,3,0,"Ebonya Boyersons","no"
"8772_01","Europa","yes","B/339/S","55 Cancri e",15,"no",0,0,0,0,0,NA,"yes"
"8772_02","Europa","no",NA,"55 Cancri e",53,"no",0,1127,0,3939,NA,"Naosura Motled","no"
"8773_01","Mars","no","D/274/P","TRAPPIST-1e",29,"no",257,0,782,8,3,"Gorn Ica","no"
"8774_01","Earth","yes","G/1412/S","TRAPPIST-1e",24,"no",0,0,0,0,0,"Jennyn Gentledges","yes"
"8776_01","Earth","no","E/574/S","TRAPPIST-1e",40,"no",0,0,286,6,570,"Winia Headardyer","yes"
"8779_01","Earth","no","G/1413/S","55 Cancri e",21,"no",2,NA,0,634,0,"Dandra Brensonsen","no"
"8780_01","Earth","no","G/1414/S","TRAPPIST-1e",30,"no",0,114,0,726,67,"Dory Bryangton","no"
"8781_01","Earth","no","G/1415/S","TRAPPIST-1e",20,"no",0,91,2,623,93,"Kencey Flowensley","no"
"8782_01","Mars","yes","F/1701/S","TRAPPIST-1e",20,"no",0,0,0,0,NA,"Ale Butty","yes"
"8783_01","Mars","no","D/276/P",NA,18,"no",697,0,25,0,61,"Pebix Wate","no"
"8783_02","Mars","yes","D/276/P","TRAPPIST-1e",36,"no",0,0,0,0,0,"Graw Wate","yes"
"8785_01","Earth","no","F/1810/P","TRAPPIST-1e",20,"no",874,0,80,NA,0,"Jamela Llobsoney","no"
"8785_02","Earth","no","G/1422/P","TRAPPIST-1e",4,"no",0,0,0,0,0,"Caseya Llobsoney","yes"
"8786_01","Europa","yes","B/284/P","55 Cancri e",59,"no",0,0,0,0,0,"Sadir Fringearty","yes"
"8787_01","Earth","no","G/1416/S","TRAPPIST-1e",20,"no",11,0,0,843,0,NA,"no"
"8789_01","Earth","no","G/1417/S","55 Cancri e",4,"no",0,0,0,0,0,"Hollie Cartez","no"
"8789_02","Earth","no","E/576/S","TRAPPIST-1e",23,"no",0,565,0,35,188,"Monard Cartez","yes"
"8790_01","Europa","no","D/277/P","55 Cancri e",25,"no",698,4978,0,146,0,"Charaz Fawnsive","yes"
"8791_01","Earth","no","F/1812/P","PSO J318.5-22",20,"no",0,571,82,0,0,"Jerrye Meleon","no"
"8794_01","Earth","no","E/563/P","TRAPPIST-1e",22,"no",0,0,637,0,50,"Rence Slatessen","yes"
"8796_01","Earth","no","G/1418/S","TRAPPIST-1e",6,"no",0,0,0,0,0,"Daisya Traverdy","yes"
"8796_02","Earth","no","F/1704/S","TRAPPIST-1e",14,"no",588,144,1,0,168,"Hillie Jorden","no"
"8796_03","Earth","yes","G/1418/S","TRAPPIST-1e",0,"no",NA,0,0,0,0,"Joya Jorden","no"
"8796_04","Earth","yes","G/1418/S","TRAPPIST-1e",4,"no",0,0,0,0,0,"Gailia Jorden","no"
"8796_05","Earth","no","F/1704/S","TRAPPIST-1e",37,"no",63,0,0,0,661,"Berna Jorden","no"
"8796_06","Earth","no","F/1704/S","TRAPPIST-1e",14,"no",0,1427,148,0,7,"Felice Traverdy","yes"
"8796_07","Earth","no","F/1704/S","TRAPPIST-1e",34,"no",14,748,0,41,0,"Stene Bakerson","yes"
"8796_08","Earth","yes","G/1418/S","55 Cancri e",3,"no",0,0,0,0,0,"Dondy Traverdy","yes"
"8797_01","Earth","no","F/1705/S","PSO J318.5-22",18,"no",0,3,110,588,0,"Julies Bradamss","no"
"8798_01","Earth","no","F/1706/S","TRAPPIST-1e",27,"no",1771,0,242,0,37,"Guyl Mcculley","no"
"8799_01","Earth","no","G/1419/S","TRAPPIST-1e",19,"no",0,0,855,11,42,"Rossie Boltond","yes"
"8801_01","Earth","no","F/1707/S","TRAPPIST-1e",37,"no",10,557,51,83,0,"Justie Vincenton","no"
"8802_01","Europa","yes","D/266/S","TRAPPIST-1e",29,"no",0,0,0,0,0,"Nunkibi Unsible","yes"
"8805_01","Earth","no","F/1815/P","PSO J318.5-22",37,"no",570,0,7,107,0,"Elindy Rasmussony","no"
"8806_01","Mars","no","F/1708/S","TRAPPIST-1e",32,"no",81,0,1363,0,0,"Shood Clake","yes"
"8807_01","Earth","no","G/1420/S","PSO J318.5-22",22,"no",0,0,0,617,0,"Marix Polliamposs","no"
"8808_01","Earth","no","F/1816/P","TRAPPIST-1e",38,"no",0,2532,0,204,0,"Pristy Folemonley","yes"
"8809_01","Earth","no","F/1817/P","TRAPPIST-1e",24,"no",0,0,0,2019,117,"Blance Cooperkins","no"
"8811_01","Earth","no","E/577/S","PSO J318.5-22",63,"no",0,0,80,0,2322,"Karley Goods","no"
"8812_01","Mars","yes","E/564/P","TRAPPIST-1e",23,"no",0,0,0,0,0,"Bar Part","no"
"8813_01","Earth","no","G/1421/S","PSO J318.5-22",41,"no",413,0,0,7,347,NA,"no"
"8815_01","Earth","no","F/1818/P","55 Cancri e",20,"no",0,0,0,335,957,"Frey Tranklinay","no"
"8816_01","Europa","yes","B/340/S","TRAPPIST-1e",48,"no",0,0,0,0,NA,"Murzima Diouselt","yes"
"8816_02",NA,"yes","B/340/S","55 Cancri e",44,"no",0,0,0,0,0,"Mesatik Diouselt","yes"
"8816_03","Europa","yes","B/340/S","55 Cancri e",15,"no",0,0,0,0,0,"Merops Diouselt","yes"
"8816_04","Europa","yes","B/340/S","55 Cancri e",29,"no",0,0,0,0,0,"Astab Diouselt","yes"
"8816_05","Europa","no","B/340/S","TRAPPIST-1e",64,NA,0,1770,0,4111,180,"Terops Diouselt","no"
"8817_01","Earth","no","G/1426/P","TRAPPIST-1e",19,"no",586,10,0,30,0,"Yola Mirezavis","no"
"8818_01","Earth","yes","G/1427/P","PSO J318.5-22",28,"no",0,0,0,0,0,"Andyn Ballocks","yes"
"8819_01","Earth","no","G/1428/P","TRAPPIST-1e",44,"no",857,0,1,8,17,"Almary Sancasey","no"
"8820_01","Earth","yes","G/1429/P","TRAPPIST-1e",13,"no",0,0,0,0,0,"Isaacy Hahnstoneal","yes"
"8821_01","Earth","no","E/565/P","TRAPPIST-1e",45,"no",198,454,1,0,4,"Heremy Lewinez","yes"
"8822_01","Europa","no","A/92/P","55 Cancri e",25,"no",0,145,1359,492,205,"Taram Spopting","no"
"8823_01","Mars","yes","F/1710/S","TRAPPIST-1e",19,"no",0,0,0,0,0,"Stax Jamad","yes"
"8824_01","Earth","no","F/1819/P","TRAPPIST-1e",29,"no",128,0,130,132,473,"Ruthy Whiters","no"
"8825_01","Earth","yes","G/1422/S","55 Cancri e",21,"no",0,0,0,0,0,"Iree Halexandez","yes"
"8826_01","Europa","no","C/290/P","55 Cancri e",13,"no",1212,4485,0,4016,57,"Marin Hednigic","no"
"8826_02","Europa","no","C/290/P","55 Cancri e",25,"no",1369,310,3,4502,377,"Nusakab Hednigic","no"
"8826_03","Europa","no","C/290/P","TRAPPIST-1e",46,"no",1384,229,0,1572,1,"Aston Hednigic","no"
"8827_01","Earth","no","F/1820/P","55 Cancri e",37,"no",88,0,719,88,0,"Rickie Mclarseney","yes"
"8828_01","Earth","no","F/1711/S","55 Cancri e",19,NA,0,6,0,0,1179,"Charly Robersondez","yes"
"8830_01","Mars","no","E/578/S","TRAPPIST-1e",29,"no",230,0,1404,464,0,"Rankes Vloaf","no"
"8830_02","Mars","yes","F/1712/S","TRAPPIST-1e",21,"no",0,0,0,0,0,"Pon Vloaf","yes"
"8831_01","Mars","yes","F/1713/S","TRAPPIST-1e",13,"no",0,0,0,0,0,"Yaphex Beake","yes"
"8833_01","Earth","yes","G/1424/S","55 Cancri e",15,"no",0,0,0,0,0,"Jennya Vanglis","yes"
"8834_01","Earth","no","F/1715/S","TRAPPIST-1e",42,"no",4,0,0,0,792,"Milda Howayery","no"
"8835_01","Earth","yes","G/1425/S","TRAPPIST-1e",NA,"no",0,0,0,0,0,"Shalle Bartines","no"
"8836_01","Earth","no","F/1821/P","TRAPPIST-1e",26,"no",903,0,182,0,27,"Harlos Mcinton","no"
"8836_02","Earth","yes","G/1430/P","TRAPPIST-1e",19,"no",0,0,0,0,0,"Jeron Mcinton","no"
"8838_01","Earth","no","G/1431/P","TRAPPIST-1e",18,NA,0,181,628,0,0,"Briam Chanash","yes"
"8840_01","Earth","no","F/1716/S","55 Cancri e",50,"no",0,433,4,0,2020,"Naomin Litthews","no"
"8841_01","Mars","yes","F/1822/P","TRAPPIST-1e",28,"no",0,0,0,0,0,"Asinch Derry","yes"
"8842_01","Europa","no","D/267/S","TRAPPIST-1e",24,"no",3,2910,0,112,36,"Hekaron Amspring","yes"
"8843_01","Europa","no","C/327/S","TRAPPIST-1e",31,"no",NA,927,0,2760,1,"Zedares Rinicapead","no"
"8844_01","Earth","no","E/579/S","55 Cancri e",19,"no",0,0,717,1,0,"Jacky Wynneyerson","yes"
"8845_01","Earth","no","F/1823/P","TRAPPIST-1e",20,"no",735,0,0,41,1,"Jorgie Coolez","no"
"8845_02","Earth","no","E/566/P","TRAPPIST-1e",23,"no",0,1204,40,0,375,"Paulah Coolez","no"
"8848_01",NA,"no","F/1824/P","TRAPPIST-1e",19,"no",1037,0,40,0,0,"Leos Lacke","yes"
"8849_01","Earth","yes","G/1427/S","55 Cancri e",27,"no",0,0,NA,0,NA,"Valex Chanash","yes"
"8850_01","Mars","no","E/580/S","TRAPPIST-1e",16,"no",1032,0,267,0,0,"Koat Kie","no"
"8852_01","Mars","yes","D/278/P","TRAPPIST-1e",76,"no",0,0,0,0,0,"Aark Homin","yes"
"8852_02","Mars","no","D/278/P","TRAPPIST-1e",41,"yes",22,484,354,0,0,"Toats Homin","no"
"8853_01","Earth","no","G/1433/P","PSO J318.5-22",24,"no",726,3488,200,17,275,"Kimena Ellahan","no"
"8854_01","Earth","yes","G/1429/S","TRAPPIST-1e",12,"no",0,0,0,0,0,"Pristy Hammons","no"
"8856_01","Earth","yes","G/1434/P","PSO J318.5-22",28,"no",0,0,0,0,0,"Teremy Mckinsond","yes"
"8858_01","Europa","no","B/285/P","TRAPPIST-1e",36,"yes",0,0,0,0,0,"Medib Ricled","no"
"8860_01","Mars","yes","F/1825/P","TRAPPIST-1e",20,"no",0,0,0,0,0,"Turs Mity","yes"
"8860_02",NA,"yes","F/1825/P","TRAPPIST-1e",7,"no",0,0,0,0,0,"Guls Vloaf","yes"
"8860_03","Mars","yes","F/1825/P","TRAPPIST-1e",21,"no",0,0,0,0,0,"Mulk Vloaf","yes"
"8860_04","Mars","no","E/567/P","TRAPPIST-1e",33,NA,1054,0,222,22,0,"Appers Vloaf","no"
"8861_01","Europa","no","C/291/P","TRAPPIST-1e",32,"no",0,2583,3,500,129,"Arkard Secened","yes"
"8862_01","Europa","no","C/329/S","55 Cancri e",34,"no",0,3126,0,112,15,"Pharmus Myling","yes"
"8862_02","Europa","no","C/329/S","PSO J318.5-22",38,"yes",0,2191,863,207,6262,"Menkin Cluted","no"
"8862_03","Europa","yes","C/329/S","TRAPPIST-1e",NA,"no",0,0,0,0,0,"Alchib Myling","yes"
"8862_04","Europa","yes","C/329/S","55 Cancri e",28,"no",0,0,0,0,0,"Alramix Myling","yes"
"8862_05","Europa","yes","C/329/S","TRAPPIST-1e",25,"no",0,0,0,0,0,"Prope Myling","yes"
"8863_01","Earth","no","E/582/S","55 Cancri e",24,"no",0,784,5,0,1,"Dona Greeves","yes"
"8864_01","Mars","yes","F/1717/S","TRAPPIST-1e",18,"no",0,0,0,0,0,"Tench Pert","yes"
"8865_01","Earth","no","F/1826/P","TRAPPIST-1e",24,"no",121,10,341,307,47,"Bettie Sancockett","no"
"8867_01","Europa","yes","B/286/P","55 Cancri e",30,"no",0,0,0,0,0,"Sollum Ambleetive","yes"
"8867_02","Europa","yes","B/286/P","55 Cancri e",38,"no",0,0,0,0,0,"Alrairk Ambleetive","yes"
"8868_01","Earth","no","G/1430/S","TRAPPIST-1e",39,"no",0,798,0,56,0,"Chesty Loverthyo","yes"
"8869_01","Earth","yes","G/1431/S","TRAPPIST-1e",31,"no",0,0,0,0,0,"Melica Starkers","yes"
"8871_01","Earth","no","G/1432/S","TRAPPIST-1e",33,"no",0,116,412,379,0,"Nelly Benney","yes"
"8871_02","Earth","yes","G/1432/S","PSO J318.5-22",15,"no",NA,0,NA,0,0,"Nadie Benney","yes"
"8872_01","Mars","yes","F/1828/P","TRAPPIST-1e",23,"no",0,0,0,0,0,"Rinnab Surry","yes"
"8874_01","Earth","yes","G/1436/P","TRAPPIST-1e",24,NA,0,0,0,0,0,"Cline Popelacruz","no"
"8876_01","Europa","no","B/287/P","55 Cancri e",44,"no",0,71,7148,427,394,"Mulkes Suarging","yes"
"8878_01","Earth","no","E/568/P","TRAPPIST-1e",22,"no",0,0,0,0,906,"Tracek Rames","no"
"8880_01","Mars","yes","F/1829/P","TRAPPIST-1e",28,"no",0,0,0,0,0,"Croo Cure","yes"
"8881_01","Earth","no","F/1719/S","55 Cancri e",34,"no",0,0,717,0,0,"Timmy Garnettiz","yes"
"8883_01",NA,"no","G/1438/P","TRAPPIST-1e",8,"no",0,0,0,0,0,"Rence Monroellynn","no"
"8884_01","Earth","no","F/1830/P","TRAPPIST-1e",26,"no",1471,0,7,5,0,"Jenne Mckins","yes"
"8885_01","Mars","no","D/269/S","TRAPPIST-1e",29,"no",876,1,54,125,0,"Squars Anake","no"
"8886_01","Earth","no","G/1433/S","55 Cancri e",58,"no",0,0,620,0,0,"Jerrye Mclarseney","no"
"8886_02","Earth","yes","G/1433/S","TRAPPIST-1e",4,"no",0,0,0,0,0,"Samana Mclarseney","no"
"8886_03","Earth","no","G/1433/S","PSO J318.5-22",1,"no",0,0,0,0,0,"Ale Mclarseney","yes"
"8889_01",NA,"no","G/1439/P","55 Cancri e",17,"no",0,0,615,0,0,"Erman Russelloyd","no"
"8890_01","Earth","no","G/1434/S","PSO J318.5-22",27,"no",0,0,0,1606,3675,"Coreen Tersimpson","no"
"8891_01","Earth","no","F/1831/P","TRAPPIST-1e",24,"no",1186,0,381,3,173,"Jimmyn Pooley","yes"
"8891_02","Earth","no","F/1831/P","TRAPPIST-1e",16,"no",0,1332,0,0,0,"Isa Pooley","yes"
"8892_01","Earth","no","F/1832/P","TRAPPIST-1e",28,"no",0,16,496,318,0,"Shanya Ricklaney","no"
"8894_01","Mars","yes","F/1721/S","TRAPPIST-1e",23,"no",0,0,0,0,0,"Ars Shpie","yes"
"8896_01","Mars","yes","F/1722/S","55 Cancri e",33,"no",0,0,0,0,0,"Gone Pri","yes"
"8897_01","Earth","yes","G/1440/P","PSO J318.5-22",24,"no",0,0,0,0,0,"Courta Hoppers","yes"
"8899_01","Earth","no","G/1435/S","TRAPPIST-1e",6,"no",0,0,0,0,0,"Helle Bookson","yes"
"8900_01","Earth","no","G/1441/P","TRAPPIST-1e",19,"no",23,659,0,15,113,"Stal Landolphrey","no"
"8901_01","Europa","yes","B/341/S","TRAPPIST-1e",31,"no",0,0,0,0,0,"Alphah Cousel","yes"
"8902_01","Earth","no","G/1436/S","TRAPPIST-1e",19,"no",16,1739,9,5,8,"Enry Goodson","yes"
"8903_01","Earth","no","G/1437/S","TRAPPIST-1e",18,"no",0,0,0,0,810,"Darrie Herreras","no"
"8904_01","Earth","no","G/1442/P","TRAPPIST-1e",35,"no",522,0,1,324,60,"Troya Welles","no"
"8905_01","Mars","no","E/570/P","TRAPPIST-1e",32,"yes",0,0,0,0,0,"Flakes Dutte","yes"
"8906_01","Earth","no","F/1723/S","55 Cancri e",19,"no",720,2,NA,NA,0,"Rena Gainney","no"
"8907_01","Earth","yes","G/1438/S","PSO J318.5-22",24,"no",0,0,0,0,0,"Karay Booters","yes"
"8910_01","Earth","no","E/585/S","TRAPPIST-1e",33,"no",0,3,0,782,7,"Therta Crayeson","no"
"8918_01","Earth","no","G/1448/P","TRAPPIST-1e",20,"no",0,1,32,755,21,"Brada Hayder","no"
"8919_01","Europa","no","C/331/S","TRAPPIST-1e",27,"no",0,2481,0,3657,93,"Zedark Crantiale","no"
"8920_01","Europa","no","D/280/P","TRAPPIST-1e",26,"no",0,70,0,41,NA,"Tach Openduave","no"
"8922_01","Earth","yes","G/1449/P","TRAPPIST-1e",28,"no",0,0,0,0,0,"Walley Pager","yes"
"8923_01","Earth","no","G/1450/P","TRAPPIST-1e",19,"no",0,0,0,0,0,"Lilley Fuentryoung","yes"
"8926_01","Earth","no","E/571/P","TRAPPIST-1e",24,"no",0,NA,3,80,0,"Paulah Pooles","yes"
"8928_01","Europa","yes","C/333/S","55 Cancri e",52,"no",0,0,0,NA,0,"Meisam Hoodjuded","yes"
"8930_01","Earth","no","F/1725/S","PSO J318.5-22",23,"no",0,471,120,13,6,"Alvira Cleachrand","yes"
"8932_01","Earth","no","F/1727/S","TRAPPIST-1e",23,"no",0,0,0,912,41,"Bretty Blanglison","no"
"8937_01","Europa","yes","E/574/P","TRAPPIST-1e",25,"no",0,0,0,0,0,"Zosmark Unaasor","yes"
"8938_01",NA,"yes","F/1729/S","TRAPPIST-1e",22,"no",0,0,0,0,0,"Quites Must","yes"
"8938_02","Mars","yes","F/1729/S","TRAPPIST-1e",35,"no",0,0,0,0,0,"Jumars Must","yes"
"8939_01","Earth","yes","G/1441/S","PSO J318.5-22",24,"no",0,0,0,0,0,"Jillie Sweett","yes"
"8940_01","Earth","no","E/587/S","TRAPPIST-1e",24,"no",771,0,22,0,0,NA,"no"
"8941_01","Mars","no","E/575/P","TRAPPIST-1e",26,"yes",1,445,170,614,68,"Quits Perie","no"
"8941_02","Mars","no","F/1834/P","TRAPPIST-1e",37,"no",528,0,1598,62,0,"Spix Perie","yes"
"8941_03","Mars","no","E/575/P","TRAPPIST-1e",14,"no",1737,0,336,0,0,"Tifet Perie","no"
"8942_01","Europa","no","C/297/P","TRAPPIST-1e",36,"no",0,3423,0,466,349,"Muontak Haftical","yes"
"8944_01","Earth","yes","G/1442/S","PSO J318.5-22",0,"no",NA,0,0,0,0,"Calvia Hobbinson","yes"
"8944_02","Earth",NA,"G/1442/S","PSO J318.5-22",17,"no",0,0,0,0,0,"Evan Hobbinson","yes"
"8944_03","Earth","no","G/1442/S","TRAPPIST-1e",18,"no",327,170,0,0,130,"Darley Hobbinson","no"
"8945_01","Europa","no","D/270/S","TRAPPIST-1e",43,"no",NA,1632,346,957,128,"Maham Cralinal","no"
"8945_02","Europa","no","D/270/S","TRAPPIST-1e",21,NA,3036,32,0,2,416,"Zinonon Cralinal","no"
"8947_01","Mars","yes","F/1731/S","TRAPPIST-1e",34,"no",0,0,0,0,0,"Soyos Mish","yes"
"8948_01","Europa","no","B/342/S","TRAPPIST-1e",57,NA,0,13,0,52,11325,"Sterfik Hetforhaft","no"
"8948_02","Europa","no","B/342/S","55 Cancri e",18,"no",0,4715,0,36,995,"Hadirah Hetforhaft","yes"
"8954_01","Earth","no","G/1452/P","PSO J318.5-22",73,"no",1806,0,47,0,0,"Ianne Torrez","no"
"8955_01","Earth","no","F/1837/P","TRAPPIST-1e",31,"no",0,1524,0,0,0,"Felice Trankliney","no"
"8956_01","Earth","no","F/1838/P","TRAPPIST-1e",25,"no",0,0,0,6,1989,"Mela Bonnondry","no"
"8956_02","Earth","yes","G/1453/P",NA,20,"no",0,0,0,0,0,"Erina Bonnondry","yes"
"8956_03","Earth","no","G/1453/P","PSO J318.5-22",24,"no",0,0,40,0,575,"Sallyl Bonnondry","no"
"8956_04","Earth","no","G/1453/P","TRAPPIST-1e",NA,"no",194,1,10,629,0,"Krisa Bonnondry","no"
"8956_05","Earth","yes","G/1453/P","TRAPPIST-1e",21,"no",0,0,0,0,0,"Deandy Bonnondry","no"
"8956_06","Earth","no","F/1838/P","PSO J318.5-22",22,"no",0,29,165,404,0,"Valex Bonnondry","no"
"8956_07","Earth","no","F/1838/P","55 Cancri e",39,"no",0,0,1291,224,0,"Lolas Bonnondry","no"
"8956_08","Earth","no","F/1838/P","TRAPPIST-1e",26,"no",0,0,0,0,741,"Harvin Bonnondry","no"
"8959_01","Europa","yes","C/298/P","TRAPPIST-1e",32,"no",0,0,0,0,0,"Wimps Unhearfus","yes"
"8961_01","Earth","yes","G/1455/P","TRAPPIST-1e",1,"no",NA,0,0,0,0,"Mariel Blancoy","yes"
"8961_02","Earth","no","G/1455/P","TRAPPIST-1e",7,"no",0,0,0,0,0,"Chael Blancoy","no"
"8961_03","Earth","no","G/1455/P","TRAPPIST-1e",4,"no",0,0,0,0,0,"Chery Wilderssen","no"
"8961_04",NA,"no","F/1839/P","TRAPPIST-1e",21,"no",0,6,0,593,0,"Dandy Blancoy","no"
"8961_05","Earth","yes","G/1455/P","TRAPPIST-1e",12,"no",0,0,0,0,0,"Rena Blancoy","no"
"8964_01","Mars","no","F/1734/S","TRAPPIST-1e",28,"no",1708,NA,65,1,0,"Chones Grean","no"
"8964_02","Mars","no","F/1734/S","TRAPPIST-1e",0,"no",0,0,0,0,0,"Tornes Grean","yes"
"8964_03","Mars","yes","F/1734/S","TRAPPIST-1e",18,"no",0,0,0,0,0,"Hamus Grean","yes"
"8966_01","Mars","no","F/1735/S","TRAPPIST-1e",52,"no",1231,2,8,0,0,"Dow Bush","no"
"8967_01","Earth","no","G/1445/S","TRAPPIST-1e",18,"no",13,822,27,0,46,"Maryn Mayson","no"
"8968_01","Europa","yes","E/588/S","TRAPPIST-1e",51,"no",0,0,0,0,0,"Phamark Watorivedy","yes"
"8969_01","Europa","no","C/299/P","55 Cancri e",21,"no",0,846,4407,0,2491,"Achiram Turtertive","yes"
"8970_01","Europa","no","C/300/P","55 Cancri e",28,"no",NA,3751,0,5025,11741,"Batomam Clugeammy","no"
"8972_01","Mars","yes","F/1736/S","TRAPPIST-1e",34,"no",0,NA,0,0,0,"Frunch Spore","yes"
"8973_01","Earth","yes","G/1446/S","TRAPPIST-1e",13,"no",0,0,0,0,0,"Daisya Flynner","yes"
"8975_01","Earth","no","G/1456/P","TRAPPIST-1e",35,"no",503,236,2,0,68,"Penne Goffey","no"
"8975_02","Earth","no","F/1840/P","TRAPPIST-1e",27,"no",1,NA,0,20,948,"Inerry Goffey","no"
"8976_01","Earth","no","F/1737/S","TRAPPIST-1e",35,"no",1,0,0,0,803,"Tyrona Robbson","no"
"8977_01","Mars","no","D/272/S","55 Cancri e",51,"no",324,0,563,119,0,"Herk Graie","no"
"8978_01","Mars","no","F/1841/P","TRAPPIST-1e",53,"no",24,0,1105,0,0,"Hule Perne","no"
"8981_01","Earth","no","E/589/S","TRAPPIST-1e",29,"no",311,7,665,0,0,"Deanny Rames","no"
"8982_01","Earth","no","F/1739/S","TRAPPIST-1e",41,"no",0,924,NA,0,0,"Charly Buckleinson","no"
"8983_01","Earth","no","E/576/P","TRAPPIST-1e",47,"no",42,509,0,0,1057,"Elene Mayder","no"
